<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 <e1>홋카이도</e1> <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 <e2>홋카이도</e2> 루모이<e1> 시에 </e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 <e2>일본</e2> 홋카이도 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모이 시</e2>에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 루모이 시에 위<e2>치한 홋카</e2>이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 루모이 시에 위<e2>치한 홋카</e2>이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 <e1>홋카이도</e1> <e2>루모이 시</e2>에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 <e2>홋카이도</e2> <e1>루모이 시</e1>에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 <e2>일본</e2> 홋카이도 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 루모이 시에 위치한 홋카이도 여객철도 <e2>루모이 본선</e2>의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 <e2>철도역이다.</e2> ,DUMMY
세고시 역(?越?)은 일본 <e1>홋카이도</e1> 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 <e2>철도역이다.</e2> ,DUMMY
세고시 역(?越?)은 일본 <e2>홋카이도</e2> 루모이<e1> 시에 </e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 <e2>일본</e2> 홋카이도 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 <e2>루모</e2>이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
<e1>세고시 역</e1>(?越?)은 일본 홋카이도 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 <e2>철도역</e2>이다. ,DUMMY
세고시 역(?越?)은 일본 <e1>홋카이도</e1> 루모이 시에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. <e2></e2>,DUMMY
세고시 역(?越?)은 일본 <e2>홋카이도</e2> 루모이<e1> 시에 </e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 <e2>일본</e2> 홋카이도 루모이<e1> 시에 </e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 홋카이도 <e2>루모이<e</e2>1> 시에 </e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 홋카이도 루모이<e1> <e2>시에 </</e2>e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 홋카이도 루모이<e1> <e2>시에 </</e2>e1>위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 <e1>홋카이도</e1> <e2>루모이 시</e2>에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
세고시 역(?越?)은 일본 <e2>홋카이도</e2> <e1>루모이 시</e1>에 위치한 홋카이도 여객철도 루모이 본선의 철도역이다. ,DUMMY
" <e1>강희제</e1>(재위: 1661년 ~ 1722년), <e2>옹정제</e2>(재위: 1722년 ~ 1735년), 건륭제(재위: 1735년 ~ 1796년)의 주목을 받았고, 황실 용품 제작 기관이었던 조판처(造辦處) 내의 회화 제작 부서인 여의관(如意館)에 소속된 궁정 화가로 50여 년간 활약하였다. ",DUMMY
" <e2>강희제</e2>(재위: 1661년 ~ 1722년), <e1>옹정제</e1>(재위: 1722년 ~ 1735년), 건륭제(재위: 1735년 ~ 1796년)의 주목을 받았고, 황실 용품 제작 기관이었던 조판처(造辦處) 내의 회화 제작 부서인 여의관(如意館)에 소속된 궁정 화가로 50여 년간 활약하였다. ",DUMMY
" 강희제(재위: 1661년 ~ 1722년), <e1>옹정제</e1>(재위: 1722년 ~ 1735년), <e2>건륭제</e2>(재위: 1735년 ~ 1796년)의 주목을 받았고, 황실 용품 제작 기관이었던 조판처(造辦處) 내의 회화 제작 부서인 여의관(如意館)에 소속된 궁정 화가로 50여 년간 활약하였다. ",DUMMY
" 강희제(재위: 1661년 ~ 1722년), <e2>옹정제</e2>(재위: 1722년 ~ 1735년), <e1>건륭제</e1>(재위: 1735년 ~ 1796년)의 주목을 받았고, 황실 용품 제작 기관이었던 조판처(造辦處) 내의 회화 제작 부서인 여의관(如意館)에 소속된 궁정 화가로 50여 년간 활약하였다. ",DUMMY
"<e1>셰린 칸칸</e1> (덴마크어; Sherin Khankan, 1974년 10월 13일 ~ )은 <e2>덴마크</e2> 의 이맘이다. ",DUMMY
<e1>센트럴아바코</e1> (영어; Central Abaco)는  바하마의 구로 <e2>아바코 제도</e2> 에 위치한다. ,DUMMY
"<e1>소네 아라스케</e1> (일본어; 曾?荒助, 1849년 2월 20일 ~ 1910년 9월 13일)는 일본의 군인, 정치가, <e2>외교관</e2> 이다. ",DUMMY
"<e1>성덕왕릉</e1>(聖德王陵)은 경상북도 경주시 <e2>조양동</e2>에 있는, 신라 제33대 성덕왕의 무덤이다. ",DUMMY
"<e2>성덕왕릉</e2>(聖德王陵)은 경상북도 경주시 조양동에 있는, 신라 제33대 <e1>성덕왕</e1>의 무덤이다. ",DUMMY
"성덕왕릉(聖德王陵)은 경상북도 경주시 조양동에 있는, <e2>신라</e2> 제33대 <e1>성덕왕</e1>의 무덤이다. ",DUMMY
"성덕왕릉(聖德王陵)은 경상북도 경주시 조양동에 있는, <e2>신라</e2> 제33대 <e1>성덕왕</e1>의 무덤이다. ",DUMMY
"<e1>세체니 이슈트반</e1> (헝가리어 Sz?chenyi Istv?n, 1791년 9월 21일 ~ 1860년 4월 8일)은 19세기 전반에 활약한 헝가리의 자유주의 <e2>귀족</e2> , 정치가이다. ",DUMMY
<e1>세인트로렌스 수로</e1> (Saint Lawrence Seaway)는 오대호와 <e2>대서양</e2> 을 연결하는 수로이다. ,DUMMY
"<e1>성기조</e1>(成耆兆, 1934년 6월 1일~)는 <e2>대한민국</e2>의 시인이다. ",DUMMY
"<e1>성기조</e1>(成耆兆, 1934년 6월 1일~)는 대한민국의 <e2>시인</e2>이다. ",DUMMY
<e1>센토사 섬</e1> (Sentosa)은 <e2>싱가포르</e2> 의 유명한 휴양지이다. ,DUMMY
<e1>셋푸 역</e1> (일본어; 節婦?)은 <e2>일본</e2>  홋카이도 니캇푸_군 니캇푸 정에 위치한 홋카이도 여객철도 히다카_본선의 철도역이다. ,DUMMY
<e1>소바노카미 역</e1> (일본어; ?波神?)은 일본 미야기_현 이시노마키_시에 위치한 동일본 여객철도 <e2>이시노마키 선</e2> 의 철도역이다. ,DUMMY
<e1>세타 역</e1> (일본어 ?田?)은 일본 구마모토현 기쿠치_군 오즈 정에 위치한 규슈 여객철도 호히_본선의 <e2>철도역</e2> 이다. ,DUMMY
" 세종평택로는 세종특별자치시 <e1>소정면</e1>  <e2>운당리</e2>  운당 교차로와 충청남도 천안시, 아산시를 거쳐 경기도 평택시 오성면 오성면 오성_나들목을 잇는 도로이다. ",DUMMY
" 세종평택로는 세종특별자치시 <e2>소정면</e2>  <e1>운당리</e1>  운당 교차로와 충청남도 천안시, 아산시를 거쳐 경기도 평택시 오성면 오성면 오성_나들목을 잇는 도로이다. ",DUMMY
당시 <e2>배우</e2><e1>김혜자</e1>의 풍성한 도시락 이미지가 회자되면서 '창렬스럽다'의 반대 의미로는 '혜자스럽다'는 용어가 인기를 끌었다. ,DUMMY
<e1>소새울역</e1> (―驛)은 경기도 부천시 소사본동에 위치한 서해선의 <e2>전철역</e2> 이다. ,DUMMY
"<e1>성덕왕</e1>(聖德王,&#160;? ~ 737년)은 <e2>신라</e2>의 제33대 왕(재위: 702년 ~ 737년)이다. ",DUMMY
"<e1>성덕왕</e1>(聖德王,&#160;? ~ 737년)은 신라의 제33대 <e2>왕</e2>(재위: 702년 ~ 737년)이다. ",DUMMY
"<e1>성경환</e1>(成景煥, 1955년 9월 5일 ~ )은 <e2>대한민국</e2> 前 아나운서이다. ",DUMMY
"<e1>이재용</e1>삼성전자 <e2>부회장</e2>이 차세대 반도체, 인공지능(AI), 전장부품 등 미래 수종 사업을 집중 점검하고 있다. ",DUMMY
<e1>소백산</e1> (小白山)은 대한민국 충청북도 <e2>단양군</e2> 과 경상북도 영주시에 걸쳐 있는 산으로 일찍부터 태백산과 함께 신령시 되온 산이다. ,DUMMY
" <e2>소냐 왈거</e2> (Sonya Walger, 1974년 6월 6일~) 는 영국의 배우로, 《로스트》의 페니_위드모어나 《<e1>플래시포워드</e1> 》의 올비아 벤포드 역을 맡은 것으로 잘 알려져 있다. ",DUMMY
세마역(洗馬驛)은 <e1>경기도</e1>  <e2>오산시</e2>  세교동에 위치한 경부선의 전철역이다. ,DUMMY
세마역(洗馬驛)은 <e2>경기도</e2>  <e1>오산시</e1>  세교동에 위치한 경부선의 전철역이다. ,DUMMY
"<e1>세이두 둠비아</e1>  (프랑스어; Seydou Alan Doumbia, 1987년 12월 31일 ~)는 <e2>지로나</e2> 에서 공격수로 뛰고 있는 코트디부아르의 축구_선수다. ",DUMMY
<e1>센토사 섬</e1> (Sentosa)은 싱가포르의 유명한 <e2>휴양지</e2> 이다. ,DUMMY
<e1>세이료덴</e1> (일본어; ??殿)은 일본에서 <e2>헤이안 시대</e2> 에 세워진 궁전의 하나이다. ,DUMMY
<e1>세하두쥐속</e1> (Thalpomys)은 <e2>비단털쥐과</e2>  목화쥐아과에 속하는 설치류 속의 하나이다. ,DUMMY
<e1>세바짧은꼬리박쥐</e1>(Carollia perspicillata)는 <e2>주걱박쥐과</e2> (신세계잎코박쥐류)에 속하는 박쥐의 일종이다. ,DUMMY
조선_철종이 즉위하고는 그 비(妃)인 <e2>철인왕후</e2>가 <e1>김문근</e1>의 딸이었으므로 다시 안동시 김_(해조류)씨가 세도를 잡게 되었다. ,DUMMY
<e1>세계지창</e1>은 <e2>중화인민공화국</e2> 성 선전 시 난산_구_(선전_시)에 있는 테마파크이다. ,DUMMY
<e1>세계지창</e1>은 중화인민공화국 <e2>성 선전 시 </e2>난산_구_(선전_시)에 있는 테마파크이다. ,DUMMY
<e1>세계지창</e1>은 <e2>중화인민공화국</e2> 성 선전 시 난산_구_(선전_시)에 있는 테마파크이다. ,DUMMY
<e1>세계지창</e1>은 중화인민공화국 성 선전 시 난산_구_(선전_시)에 있는 <e2>테마파크</e2>이다. ,DUMMY
 분당구 <e2>야탑동</e2>에 있는 <e1>탄천종합운동장</e1>과 구별하기 위하여 성남종합운동장으로 불리기도 한다. ,DUMMY
세지면(細枝面)은 대한민국 <e1>전라남도</e1>  <e2>나주시</e2> 의 면이다. ,DUMMY
세지면(細枝面)은 대한민국 <e2>전라남도</e2>  <e1>나주시</e1> 의 면이다. ,DUMMY
"<e1>셰푸잔</e1> (사복첨, 중국어 간체자; ?伏瞻, 1954년 8월 9일 ~ )은 중화인민공화국의 <e2>정치인</e2> 이다. ",DUMMY
<e1>세토 시</e1> (일본어 ??市)는 일본 <e2>아이치현</e2> 의 북중부에 위치한 도시다. ,DUMMY
<e1>소부다이시타 역</e1> (일본어; 相武台下?)은 일본 가나가와_현 사가미하라_시 미나미 구에 위치한 동일본 여객철도 <e2>사가미 선</e2>의 철도역이다. ,DUMMY
<e1>세계거석문화협회</e1>는 인류 공통의 문화유산인 한국거석문화 연구·보존을 목적으로 1999년 7월 13일 설립허가된 대한민국_문화체육관광부 소관의 <e2>사단법인</e2>이다. ,DUMMY
<e1>소리코미스속</e1>  또는 땃쥐생쥐속(Soricomys)은 쥐과 쥐아과에 속하는 설치류 속 <e2>분류군</e2> 이다. ,DUMMY
"<e1>세풀투라</e1> (포르투갈어 se.puw.?tu.??, 뜻: ""무덤"")는 브라질 벨루오리존치에서 결성된 헤비_메탈 <e2>밴드</e2> 이다. ",DUMMY
<e2>삼성전자</e2>가 '갤럭시노트7' 조선_단종 여파로 애플_(기업)에 글로벌 <e1>스마트폰</e1> 시장 점유율 1위 자리를 내줬다. ,DUMMY
 <e1>문학박태환수영장</e1> 은 대한민국 인천광역시 미추홀구 문학동에 있는 <e2>수영장</e2> 이다. ,DUMMY
" 1905년 <e2>프랑스</e2> <e1>불로뉴쉬르메르</e1>에서 개최된 제1차 에스페란토 세계 대회에서, 에스페란토 기초의 변경을 제한하는 선언을 채택했다. ",DUMMY
<e1>소로카바</e1> (포르투갈어; Sorocaba)는 브라질 남부 상파울루주에 있는 <e2>도시</e2> 이다. ,DUMMY
이명박 러시아의_대통령이 임명한 <e1>김소영</e1><e2>대법관</e2>을 비롯해 박근혜 러시아의_대통령이 임명한 조희대·박상옥·이기택 대한민국의_대법관 등 4명은 유죄 취지로 강경하게 반대의견을 냈다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 <e2>체코</e2>의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프<e2>라하</e2>에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프<e2>라하</e2>에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프<e2>라하</e2>에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 <e2>체코</e2>의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 <e2>쿠트나호라</e2> 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들<e2>레츠에 있</e2>는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들<e2>레츠에 있</e2>는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 <e2>체코</e2>의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프<e2>라하</e2>에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 <e2>세들레츠</e2>에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는<e2> 납골당</e2>이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 <e2>체코</e2>의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프<e2>라하</e2>에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프<e2>라하</e2>에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 납골당이다. ,DUMMY
<e1>세들레츠 납골당</e1>( Kostnice v Sedlci)은 체코의 수도 프라하에서 동쪽으로 약 70km 정도에 떨어진 도시 쿠트나호라 세들레츠에 있는 <e2>납골당</e2>이다. ,DUMMY
"스포츠동아 취재결과, 이용대는 국가대표 선수시절 거주했던 <e2>경기도</e2> <e1>남양주시</e1>별내신도시를 떠나 최근 서울특별시 시내에 신혼집을 마련했다. ",DUMMY
" <e1>세종평택로</e1> 는 세종특별자치시 소정면 운당리 운당 교차로와 충청남도 천안시, 아산시를 거쳐 경기도 평택시 <e2>오성면</e2>  오성면 오성_나들목을 잇는 도로이다. ",DUMMY
<e1>세미네 역</e1>(일본어; ?峰?)은 <e2>일본</e2>  미야기_현 구리하라_시에 있는 동일본 여객철도 도호쿠_본선의 역이다. ,DUMMY
<e1>세인트앤드루 역</e1> (St. Andrew Station)은 캐나다 온타리오_주 <e2>토론토</e2> 의 지하철 영-유니버시티 선의 역이다. ,DUMMY
<e1>소노기 역</e1> (일본어; 彼杵?)은 일본 나가사키현 히가시소노기_군 <e2>히가시소노기 정</e2> 에 위치한 규슈 여객철도 오무라 선의 철도역이다. ,DUMMY
<e1>성모 영보 성당</e1> 또는 성모_영보_성당은 이스라엘 북부 나사렛에 있는 <e2>로마 가톨릭교회</e2>의 성당이다. ,DUMMY
소노기 역(일본어; 彼杵?)은 일본 <e1>나가사키현</e1>  <e2>히가시소노기 군</e2>  히가시소노기 정에 위치한 규슈 여객철도 오무라 선의 철도역이다. ,DUMMY
소노기 역(일본어; 彼杵?)은 일본 <e2>나가사키현</e2>  <e1>히가시소노기 군</e1>  히가시소노기 정에 위치한 규슈 여객철도 오무라 선의 철도역이다. ,DUMMY
세토세_역(일본어 ????)은 일본 <e1>홋카이도</e1>  <e2>몬베쓰 군</e2>  엔가루 정에 위치한 홋카이도 여객철도 세키호쿠_본선의 철도역이다. ,DUMMY
세토세_역(일본어 ????)은 일본 <e2>홋카이도</e2>  <e1>몬베쓰 군</e1>  엔가루 정에 위치한 홋카이도 여객철도 세키호쿠_본선의 철도역이다. ,DUMMY
<e1>셀레베스들소</e1>  또는 저지대아노아(Bubalus depressicornis)는 소과 물소속에 속하는 <e2>포유류</e2> 의 일종이다 ,DUMMY
"<e1>세아드 콜라시나츠</e1> (보스니아어; Sead Kola?inac, 1993년 6월 20일, 카를스루에 ~ )은 독일 태생 <e2>보스니아</e2>  헤르체고비나의 축구_선수로, 포지션은 수비수이며, 현재 프리미어리그의 아스널_FC 소속이다. ",DUMMY
<e1>세키토 역</e1> (일본어 ?都?)은 일본 후쿠시마_현 야마_군 이나와시로 정에 위치한 동일본 여객철도 반에쓰사이 선의 <e2>철도역</e2> 이다. ,DUMMY
<e1>소도</e1> (蔬島)는 <e2>대한민국</e2>  충청남도 보령시 오천면에 위치한 섬이다. ,DUMMY
2007년 치러진 제17대 대통령_선거에서 <e2>한나라당</e2>의 <e1>이명박</e1> 후보가 대통령에 당선되었다. ,DUMMY
뇌물공여 혐의로 법정 구속된 <e2>신동빈</e2><e1>롯데그룹</e1>회장이 일본 롯데홀딩스 이사_(법인)직에서 물러나겠다는 의사를 밝혀 롯데_자이언츠경영에 파장이 우려된다. ,DUMMY
소명여자고등학교(素明女子高等學校)는 경기도 <e1>부천시</e1>  <e2>소사동</e2> 에 있는 사립 고등학교이다. ,DUMMY
소명여자고등학교(素明女子高等學校)는 경기도 <e2>부천시</e2>  <e1>소사동</e1> 에 있는 사립 고등학교이다. ,DUMMY
" <e1>세종평택로</e1> 는 세종특별자치시 소정면 운당리 운당 교차로와 충청남도 <e2>천안시</e2> , 아산시를 거쳐 경기도 평택시 오성면 오성면 오성_나들목을 잇는 도로이다. ",DUMMY
<e1>셋푸 역</e1> (일본어; 節婦?)은 일본 홋카이도 니캇푸_군 니캇푸 정에 위치한 홋카이도 여객철도 히다카_본선의 <e2>철도역</e2> 이다. ,DUMMY
"<e1>세이부엔 역</e1>  (일본어; 西武園?, せいぶえんえき)은 일본 도쿄_도 히가시무라야마_시에 있는 <e2>철도역</e2> 이다. ",DUMMY
2003년 9월 <e2>대한민국</e2>의 신문 《<e1>중앙일보</e1>》는 성공회대학교를 전국대학평가 사회학부분 전분야 상위권에 선정하였다. ,DUMMY
<e1>세타 역</e1> (일본어 ?田?)은 일본 구마모토현 기쿠치_군 <e2>오즈 정</e2> 에 위치한 규슈 여객철도 호히_본선의 철도역이다. ,DUMMY
<e1>세인트올번스</e1> (영어; St Albans)는 <e2>영국</e2>  하트퍼드셔주 남부에 위치한 도시이다. ,DUMMY
 <e1>소량항</e1> 은 경상남도 남해군 <e2>상주면</e2>  양아리에 있는 어항이다. ,DUMMY
"소고포항은 경상남도 <e1>통영시</e1>  <e2>한산면</e2>  염호리, 한산도 섬에 있는 어항이다. ",DUMMY
"소고포항은 경상남도 <e2>통영시</e2>  <e1>한산면</e1>  염호리, 한산도 섬에 있는 어항이다. ",DUMMY
"<e1>세드리크 빌라니</e1>(C?dric Villani, 1973년 10월 5일~)는 <e2>프랑스</e2>의 수학자이다. ",DUMMY
"<e1>세드리크 빌라니</e1>(C?dric Villani, 1973년 10월 5일~)는 프랑스의 <e2>수학자</e2>이다. ",DUMMY
"<e2>새정치민주연합</e2> <e1>김한길</e1> 공동대표는 7월 24일 ""참사의 책임이 가장 큰 집권세력은 진실을 위한 특별법을 거부할 자격이 없다""고 밝혔다. ",DUMMY
" <e2>스페인</e2> <e1>바르셀로나</e1>에서 밀라_주택, 바트요_주택, 구엘_저택, 구엘_공원, 사그라다 파밀리아 성당 등을 설계했다. ",DUMMY
<e1>소롱</e1> (인도네시아어; Sorong)은 인도네시아 파푸아바랏_주에 위치한 <e2>도시</e2> 이다. ,DUMMY
<e2>베트남</e2> <e1>호이안</e1>의 일본교(내원교)도 있다. ,DUMMY
세르비아_국립극장(세르비아어; Српско народно позориште)은 <e2>세르비아</e2> <e1>노비사드</e1>에 위치한 국립 극장이다. ,DUMMY
<e1>소고 역</e1> (일본어; 寒河?)은 일본 오카야마_현 비젠_시에 위치한 서일본여객철도 <e2>아코 선</e2> 의 철도역이다. ,DUMMY
세미온센_역(일본어; ?見?泉?)은 일본 <e1>야마가타현</e1>  <e2>모가미 군</e2>  모가미 정에 위치한 동일본 여객철도 리쿠우토 선의 철도역이다. ,DUMMY
"<e1>셀레비피퀘</e1> (Selebi-Phikwe)는 보츠와나의 <e2>도시</e2> 로, 중부 구에 속하며 인구는 49,849명(2001년 기준)이다. ",DUMMY
<e1>성북천</e1>(城北川)은 서울특별시 성북구 성북동 <e2>북악산</e2> 동쪽에서 발원하여 동남쪽으로 흘러 청계천으로 합류하는 지방하천이다. ,DUMMY
<e1>성북천</e1>(城北川)은 서울특별시 성북구 성북동 북악산 동쪽에서 발원하여 동남쪽으로 흘러 <e2>청계천</e2>으로 합류하는 지방하천이다. ,DUMMY
셰리(Sherry)는 <e2>스페인</e2> 의 <e1>헤레스데라프론테라</e1>  근처의 지역에서 자란 백포도로 만든 강화_포도주이다. ,DUMMY
"<e1>세븐</e1> (본명:;최동욱 (崔東旭), 1984년 11월 9일 ~ )은 대한민국의 <e2>가수</e2> 이다, 2003년 1집 《Just Listen》으로 데뷔, 타이틀곡 〈와줘〉로 선풍적 인기를 끌었으며, 2004년 2집 《Must Listen》으로 다시 한번 대중에게 <e1>자신</e1>의 존재를 각인시켰다. ",DUMMY
<e1>세운상가</e1> (世運商街)는 서울특별시 종로구 <e2>종로</e2> 3가와 퇴계로3가 사이를 잇는 주상복합형 상가 단지이다. ,DUMMY
<e1>세계농정연구원</e1>은 세계각국의 농림수산업 및 농산어촌 정책에 대한 종합적인 조사연구와 농정관련기관 및 단체에 대한 자문 및 교육사업 목적으로 2002년 3월 28일 설립된 대한민국_농림수산식품부 소관의 <e2>사단법인</e2>이다. ,DUMMY
잉글랜드 축구 프리미어리그(EPL) <e2>토트넘</e2>에서 뛰는 공격수 <e1>손흥민</e1>은 K리그_클래식에서 교체 멤버가 됐다. ,DUMMY
<e1>소고 역</e1> (일본어; 寒河?)은 일본 오카야마_현 <e2>비젠 시</e2> 에 위치한 서일본여객철도 아코 선의 철도역이다. ,DUMMY
<e1>성민</e1>은 <e2>대한민국</e2>의 가수이자 음악 그룹 슈퍼주니어의 멤버이다. ,DUMMY
<e1>성민</e1>은 대한민국의 <e2>가수</e2>이자 음악 그룹 슈퍼주니어의 멤버이다. ,DUMMY
"<e1>세븐</e1> (본명:;최동욱 (崔東旭), 1984년 11월 9일 ~ )은 <e2>대한민국</e2> 의 가수이다, 2003년 1집 《Just Listen》으로 데뷔, 타이틀곡 〈와줘〉로 선풍적 인기를 끌었으며, 2004년 2집 《Must Listen》으로 다시 한번 대중에게 <e1>자신</e1>의 존재를 각인시켰다. ",DUMMY
<e1>세종고등학교</e1> (世宗高等學校)는 세종특별자치시 조치원읍 서창리에 있는 공립 <e2>고등학교</e2> 이다. ,DUMMY
<e1>성복역</e1>(星福驛)은 경기도 용인시 수지구 <e2>성복동</e2>에 있는 신분당선의 전철역이다. ,DUMMY
<e1>성복역</e1>(星福驛)은 경기도 용인시 수지구 성복동에 있는 <e2>신분당</e2>선의 전철역이다. ,DUMMY
<e1>성복역</e1>(星福驛)은 경기도 용인시 수지구 성복동에 있는 <e2>신분당</e2>선의 전철역이다. ,DUMMY
성복역(星福驛)은 <e1>경기도</e1> <e2>용인시</e2> 수지구 성복동에 있는 신분당선의 전철역이다. ,DUMMY
성복역(星福驛)은 <e2>경기도</e2> <e1>용인시</e1> 수지구 성복동에 있는 신분당선의 전철역이다. ,DUMMY
성복역(星福驛)은 경기도 <e1>용인시</e1> <e2>수지구</e2> 성복동에 있는 신분당선의 전철역이다. ,DUMMY
성복역(星福驛)은 경기도 <e2>용인시</e2> <e1>수지구</e1> 성복동에 있는 신분당선의 전철역이다. ,DUMMY
<e1>성복역</e1>(星福驛)은 경기도 용인시 수지구 <e2>성복동</e2>에 있는 신분당선의 전철역이다. ,DUMMY
<e1>성복역</e1>(星福驛)은 경기도 용인시 수지구 성복동에 있는 <e2>신분당선</e2>의 전철역이다. ,DUMMY
<e1>성복역</e1>(星福驛)은 경기도 용인시 수지구 성복동에 있는 신분당선의 전철<e2>역이다.</e2> ,DUMMY
